"cpu.BlinkGC.LazySweepInIdle","testStartOffset","start_epoch","cpu.ParseAuthorStyleSheet","cpu.BlinkGC.IncrementalMarkingWithDeadline","bytesOutDoc","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","firstPaint","cpu.BlinkGC.AtomicPauseMarkEpilogue","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_MC_MARK_ROOTS","cpu.BlinkGC.IncrementalMarkingStartMarking","responses_404","URL","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","loadEventStart","cpu.EvaluateScript","score_gzip","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.BlinkGC.MarkFlushV8References","cached","cpu.V8.GC_MC_INCREMENTAL","main_frame","fullyLoaded","bytesIn","bytesOut","requestsFull","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_EVACUATE_EPILOGUE","connections","minify_total","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.ParseHTML","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","firstMeaningfulPaint","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.FireIdleCallback","cpu.BlinkGC.AtomicPauseMarkRoots","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.MajorGC","basePageSSLTime","cpu.V8.GC_MC_EVACUATE","cpu.HitTest","score_combine","score_etags","cpu.BlinkGC.UnifiedMarkingStep","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","domInteractive","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_HEAP_PROLOGUE","loadEventEnd","score_cache","cpu.FireAnimationFrame","responses_other","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","requests","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_PROLOGUE","cpu.BlinkGC.VisitRoots","optimization_checked","cpu.V8.GC_MC_SWEEP","cpu.BlinkGC.MarkFlushEphemeronPairs","final_base_page_request_id","docTime","domContentLoadedEventEnd","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","image_total","cpu.BlinkGC.AtomicPauseMarkPrologue","cpu.BlinkGC.MarkProcessNotFullyconstructeddWorklist","cpu.FunctionCall","score_cookies","cpu.V8.GC_MC_EVACUATE_COPY","score_compress","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.BlinkGC.AtomicPauseSweepAndCompact","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.BlinkGC.MarkProcessWorklists","cpu.V8.GC_MC_CLEAR_MAPS","firstContentfulPaint","cpu.BlinkGC.IncrementalMarkingStep","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","responses_200","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.largestContentfulPaint::Candidate","cpu.V8.GC_HEAP_EPILOGUE","domContentLoadedEventStart","cpu.MarkDOMContent","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.BlinkGC.MarkBailOutObjects","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.UpdateLayerTree","cpu.TimerFire","cpu.Layout","image_savings","final_base_page_request","cpu.CommitLoad","cpu.UpdateLayoutTree","result","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.BlinkGC.LazySweepOnAllocation","cpu.XHRReadyStateChange","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","gzip_savings","cpu.Paint","cpu.MarkLoad","cpu.BlinkGC.MarkProcessMarkingWorklist","cpu.EventDispatch","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","base_page_cdn","cpu.V8.GC_MC_INCREMENTAL_START","cpu.ResourceChangePriority","requestsDoc","cpu.v8.compile","cpu.V8.GC_SCAVENGER","cpu.V8.GC_MC_EPILOGUE","score_cdn","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_MC_EVACUATE_PROLOGUE","gzip_total","loadTime","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.BlinkGC.AtomicPauseMarkTransitiveClosure","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","score_keep-alive","minify_savings","score_progressive_jpeg","score_minify","cpu.BlinkGC.MarkInvokeEphemeronCallbacks","final_url","cpu.MinorGC","bytesInDoc","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","firstImagePaint","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.BlinkGC.MarkProcessWriteBarrierWorklist","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.Idle","cpu.V8.GC_MC_MARK_MAIN","TTFB","cpu.XHRLoad","osPlatform","test_run_time_ms","tester","browser_version","document_origin","document_URL","date","PerformancePaintTiming.first-paint","osVersion","domElements","browserVersion","fullyLoadedCPUms","browser_name","PerformancePaintTiming.first-contentful-paint","base_page_cname","eventName","os_version","base_page_dns_server","fullyLoadedCPUpct","domComplete","base_page_ip_ptr","document_hostname","userTime.header","userTime.headerend","userTime.glados","userTime.gladosend","userTime.footer","userTime.footerend","userTime.mask-smartbanner-fragment","userTime.mask-smartbanner-fragmentend","userTime.tracking","userTime.trackingend","userTime.loginModal","userTime.loginModalend","userTime.minicart","userTime.minicartend","userTimingMeasure.consent-ui-ready","userTime","lastVisualChange","visualComplete","render","SpeedIndex","visualComplete85","visualComplete90","visualComplete95","visualComplete99","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.markAsMainFrame","chromeUserTiming.commitNavigationEnd","chromeUserTiming.responseEnd","chromeUserTiming.domLoading","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstPaint","chromeUserTiming.LayoutShift","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.firstImagePaint","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.InteractiveTime","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","FirstInteractive","TimeToInteractive","maxFID","TTIMeasurementEnd","LastInteractive","FirstCPUIdle","TotalBlockingTime","run","step","effectiveBps","effectiveBpsDoc","domTime","aft","titleTime","domLoading","server_rtt","testID","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","userTimingMeasure.header-overlay-interactive","cpu.BlinkGC.CompleteSweep","userTimingMeasure.header_ttmp","userTimingMeasure.label-modal-page-interactive","userTimingMeasure.primary-hydration","userTimingMeasure.all-done-re","userTimingMeasure.fragment-header","userTimingMeasure.fragment-glados","userTimingMeasure.fragment-footer","userTimingMeasure.fragment-loginModal","userTimingMeasure.fragment-tracking","userTimingMeasure.fragment-mask-smartbanner-fragment","userTimingMeasure.fragment-minicart",
"59","0","0","11","0","92602","0","0","0","0","942.845","10","6","0","0","38","0","0","0","https://aram-yesildeniz.github.io/","0","0","3200","211","99","0","0","0","0","0","E764AF26A9DE1869A62695568DF70535","10155","3228181","129785","75","16","0","17","-1","0","0","121","0","1","1112","0","1","0","0","2","57","0","4","-1","-1","9","0","0","1773","0","0","0","1","0","3206","70","3","13","0","75","0","0","0","1","0","0","864EAB172B7DC94191BE7ED958E6DFA8","3200","1773","0","0","1980699","0","0","1683","-1","0","83","0","0","0","0","2","0","1","0","0","1","0","943","1","","0","62","0","0","0","1773","0","0","1","0","48","78","256","352614","0","0","293","0","0","","3","1","13869","59","0","0","12","0","Fastly","1","0","55","117","0","0","100","","0","0","1209055","3200","0","0","0","100","-1","0","-1","0","https://aram-yesildeniz.github.io/","11","2833248","0","0","1112","0","0","0","0","7088","0","233","0","x86_64 x86_64","20609","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622629837.6108","942.845","Linux 5.10.25-linuxkit","2032","90.0.4430.212","11050","Chrome","942.845","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","63.323782235","3200","cdn-185-199-108-153.github.com","aram-yesildeniz.github.io","1448","1546","2162","2169","2562","2575","2653","2655","2314","2318","2346","2350","2403","2418","4770","2655","7700","7700","1000","5178","7700","7700","7700","7700","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","11","245","245","246","248","277","249","942","942","942","2978","1111","1772","1772","1772","1111","3199","3200","3206","","2023","6385","2023","0.014034341","0.014034341","","","201","10163","7348","","704","1","1","325355","954920","0","0","0","0","0","210602_RX_S","190620","6","975235","830799","24","3900310","52665","8","314135","2062707","16","2339306","0","0","0","48744","3","48744","0","0","0","27560","17","221824","210602_RX_S","","","","","","","","","","","","","","",
"","0","0","27","","23684","","0","","","568.52","","","0","","28","","","0","https://aram-yesildeniz.github.io/","0","0","1961","248","-1","","0","","1","","8D217558AA0B30DA37850728B1675339","5547","82478","33181","18","","","6","-1","","","60","","","837","","0","","0","","68","","1","-1","-1","","","","772","0","","","","0","1973","-1","4","15","","18","0","","","1","","","17054.6","1961","773","0","","35","","","993","-1","","100","","","","0","","","0","","0","","","569","","","","3","","0","0","773","0","","","0","54","39","204","0","0","0","134","0","","","2","0","0","47","0","","16","0","","","","11","138","0","","100","","0","","0","1961","","","","100","-1","-1","-1","","https://mosaic02.ztat.net/nvg/z-header-fragment/1b7a08cb5ec8a5d0778d-header.css","0","74689","","","569","","","","","3550","","333","0","x86_64 x86_64","11298","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622629860.378","568.52","Linux 5.10.25-linuxkit","2032","90.0.4430.212","4380","Chrome","568.52","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","45.9119496855","1961","cdn-185-199-108-153.github.com","aram-yesildeniz.github.io","835","907","1055","1062","1198","1223","1304","1306","1260","1267","1320","1334","1380","1388","2812","1388","2800","2800","600","1422","2800","2800","2800","2800","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","10","32","32","34","35","24","37","568","568","568","1751","837","772","772","772","568","1960","1960","1973","","837","2782","837","0.0104705496","0.0104705496","","","83","5774","5330","","298","1","1","15818","45877","0","0","0","0","0","210602_RX_S","0","0","0","74115","5","290084","7144","1","53466","35","1","35","0","0","0","0","0","0","0","0","0","922","9","922","210602_RX_S","","","","","","","","","","","","","","",
"10","0","0","21","0","82099","0","0","0","0","776.4299999999","9","0","0","0","56","0","0","0","https://aram-yesildeniz.github.io/","0","1","2507","212","99","0","0","0","0","0","E507237D035D102358B7769B9333205F","9836","3228740","129542","75","7","0","17","-1","0","0","96","0","1","899","0","1","0","0","1","54","0","5","-1","-1","1","0","0","1290","0","0","0","1","0","2508","70","4","13","0","75","0","0","0","1","0","0","FE75344B2612B9F5CC0548E1DEC114AA","2506","1290","0","0","1980699","0","0","1711","-1","0","83","0","0","3","0","1","0","0","0","0","1","0","776","1","","0","62","0","0","0","1290","0","0","1","0","61","79","246","352614","0","0","247","0","0","","1","1","13869","77","0","0","10","0","Fastly","12","0","49","131","0","0","100","","0","0","1209510","2506","0","0","0","100","-1","0","-1","0","https://aram-yesildeniz.github.io/","0","2761907","0","0","993","0","0","0","0","6823","0","205","0","x86_64 x86_64","20379","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622629874.5806","776.4299999999","Linux 5.10.25-linuxkit","2032","90.0.4430.212","10969","Chrome","776.4299999999","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","63.9277389277","2507","cdn-185-199-108-153.github.com","aram-yesildeniz.github.io","1534","1639","2141","2143","2399","2420","2380","2382","2220","2225","2268","2279","2350","2358","4260","2420","7500","7500","800","5124","7500","7500","7500","7500","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","10","217","217","218","218","297","219","776","776","776","2703","899","1289","1289","1289","992","2506","2506","2507","","2316","6131","2316","0.0144556298","0.0084298195","","","237","9969","6863","","708","1","1","335244","1200307","0","0","0","0","0","210602_SV_T","190620","6","975235","831096","24","3900310","52665","8","314135","2062707","16","2339306","0","0","0","48744","3","48744","0","0","0","27822","17","221824","210602_SV_T","","","","","","","","","","","","","","",
"","0","0","9","","15109","","0","","","591.1599999999","","","0","","29","","","0","https://aram-yesildeniz.github.io/","0","0","1419","274","-1","","0","","1","","BDA6BDC48ECBFD123E6B6F21A37F9439","5529","82475","31491","17","","","5","-1","","","40","","","1014","","0","","0","","76","","1","-1","-1","","","","898","0","","","","0","1421","-1","2","15","","17","0","","","1","","","17772.6","1419","898","0","","35","","","949","-1","","100","","","","0","","","0","","0","","","591","","","","2","","0","0","898","0","","","0","39","33","190","0","0","0","154","0","","","1","0","0","38","0","","14","0","","","","7","116","0","","100","","0","","0","1419","","","","100","-1","-1","-1","","https://mosaic02.ztat.net/nvg/z-header-fragment/1b7a08cb5ec8a5d0778d-header.css","0","74293","","","591","","","","","3639","","321","0","x86_64 x86_64","10916","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622629897.2166","591.1599999999","Linux 5.10.25-linuxkit","2032","90.0.4430.212","4100","Chrome","591.165","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","44.5652173913","1418","cdn-185-199-108-153.github.com","aram-yesildeniz.github.io","622","695","1114","1116","1219","1232","1360","1362","1247","1249","1268","1276","1319","1327","2638","1362","2700","2600","600","1431","2600","2600","2600","2600","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","11","33","33","33","38","15","39","591","591","591","1770","1013","898","898","898","591","1418","1418","1421","","1013","2610","1013","0.0166726477","0.0166726477","","","85","5534","5345","","316","1","1","15836","67662","0","0","0","0","0","210602_SV_T","0","0","0","74115","5","290084","7144","1","53466","35","1","35","0","0","0","0","0","0","0","0","0","919","8","919","210602_SV_T","","","","","","","","","","","","","","",
"12","0","0","22","0","82099","0","0","0","0","775.4400000001","9","1","0","0","35","0","0","0","https://aram-yesildeniz.github.io/","0","0","2435","209","99","0","1","0","0","0","E7B93BB72F10B78D9F61313560463B22","9974","3245609","129548","75","7","0","16","-1","0","0","129","0","1","1020","0","1","0","0","1","51","0","2","-1","-1","1","0","0","1501","0","0","0","1","0","2436","70","2","13","0","75","0","0","1","1","0","0","C3FE3E90628BDF1273CAFF29C17AF0C6","2435","1502","0","0","1980699","0","0","1404","-1","0","83","0","0","0","0","1","0","1","0","0","1","0","775","1","","0","62","0","0","0","1502","0","0","1","0","47","84","298","352614","0","0","305","0","0","","1","4","13869","31","0","0","15","0","Fastly","23","0","49","164","0","0","100","","0","0","1226394","2435","0","0","0","100","-1","0","-1","0","https://aram-yesildeniz.github.io/","0","2776181","0","0","1227","0","0","0","0","7153","0","172","0","x86_64 x86_64","20358","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622629910.5309","775.4400000001","Linux 5.10.25-linuxkit","2032","90.0.4430.212","10960","Chrome","775.4400000001","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","63.1700288184","2432","cdn-185-199-108-153.github.com","aram-yesildeniz.github.io","1659","1722","2069","2070","2176","2189","2366","2368","2229","2235","2256","2267","2322","2339","4221","2368","7600","7600","800","5058","7600","7600","7600","7600","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","9","182","182","183","188","255","188","775","775","775","2775","1019","1500","1501","1501","1226","2432","2434","2435","","1950","6219","1950","0.0152165898","0.0084298195","","","127","10081","6960","","540","1","1","331117","1226770","0","0","0","0","0","210602_KR_V","190620","6","975235","837537","24","3900314","58243","8","314135","2067550","16","2339306","0","0","0","48744","3","48744","0","0","0","27829","17","221824","210602_KR_V","","","","","","","","","","","","","","",
"","0","0","15","","15103","","0","","","767.9250000001","","","0","","32","","","0","https://aram-yesildeniz.github.io/","0","1","1576","258","-1","","0","","1","","1783F83437310E151374C82986CC1D98","5710","82940","31479","17","","","6","-1","","","63","","","768","","0","","0","","64","","1","-1","-1","","","","982","0","","","","0","1579","-1","3","15","","17","0","","","1","","","18492.2","1576","983","0","","35","","","1094","-1","","100","","","","1","","","0","","0","","","768","","","","2","","0","0","983","0","","","0","59","30","236","0","0","0","147","0","","","1","2","0","56","0","","15","2","","","","7","138","3","","100","","0","","0","1576","","","","100","-1","-1","-1","","https://mosaic02.ztat.net/nvg/z-header-fragment/25fd52885e1ad41bf948-header.js","0","74789","","","768","","","","","3551","","301","0","x86_64 x86_64","11256","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622629933.1067","767.9250000001","Linux 5.10.25-linuxkit","2032","90.0.4430.212","4580","Chrome","767.9250000001","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","46.878198567","1576","cdn-185-199-108-153.github.com","aram-yesildeniz.github.io","752","837","1234","1235","1362","1376","1468","1470","1418","1424","1398","1408","1511","1522","2956","1522","3000","2900","800","1424","2900","2900","2900","2900","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","9","36","36","36","37","18","37","767","767","767","2007","767","982","982","982","767","1576","1576","1578","","767","2927","767","0.0130915776","0.0130915776","","","93","5863","5594","","331","1","1","15333","58658","0","0","0","0","0","210602_KR_V","0","0","0","74354","5","290084","7632","1","53466","35","1","35","0","0","0","0","0","0","0","0","0","919","8","919","210602_KR_V","","","","","","","","","","","","","","",
"13","0","0","29","0","79428","0","0","0","0","768.4000000002","9","0","0","0","44","0","3","0","https://aram-yesildeniz.github.io/","0","0","2553","201","99","0","0","0","0","1","957011A953E06A67BF1ED93FC1735313","9974","3245035","129572","75","3","0","17","-1","0","0","140","0","1","1019","0","1","0","0","1","53","0","2","-1","-1","1","0","0","1523","0","0","0","1","0","2553","69","3","13","0","75","0","0","0","1","0","0","9236B293D86015F0FCEB5C64CB44EE64","2553","1523","0","0","1980699","0","0","1522","-1","0","83","0","0","0","0","1","0","0","0","0","1","0","768","0","","0","62","0","0","0","1523","0","0","1","1","79","84","305","352614","0","0","256","0","0","","1","2","13869","52","0","0","10","0","Fastly","15","0","48","135","0","0","100","","0","0","1226165","2553","0","0","0","100","-1","0","-1","0","https://aram-yesildeniz.github.io/","3","2775752","0","0","1373","0","0","0","0","7048","0","185","0","x86_64 x86_64","20304","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622629946.7937","768.4000000002","Linux 5.10.25-linuxkit","2032","90.0.4430.212","10909","Chrome","768.4000000002","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","64.3657817109","2553","cdn-185-199-108-153.github.com","aram-yesildeniz.github.io","1761","1822","2070","2072","2247","2268","2475","2478","2447","2452","2345","2353","2415","2431","4505","2478","7600","7600","800","4953","7600","7600","7600","7600","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","13","195","195","195","196","268","197","768","768","768","2792","1019","1522","1522","1522","1372","2552","2552","2553","","1726","6090","1726","0.014752467","0.014752467","","","146","9931","7016","","630","1","1","331498","1172192","0","0","0","0","0","210602_RE_W","190620","6","975235","837239","24","3900314","58243","8","314135","2067550","16","2339306","0","0","0","48744","3","48744","0","0","0","27553","17","221824","210602_RE_W","","","","","","","","","","","","","","",
"","0","0","10","","16829","","0","","","1658.5","","","0","","18","","","0","https://aram-yesildeniz.github.io/","0","0","2433","253","-1","","0","","1","","20E6AC103CF7CB500CE40C7D14E5A8C3","6397","83205","33154","18","","","7","-1","","","59","","","1658","","0","","0","","67","","2","-1","-1","","","","1645","0","","","","0","2438","-1","3","15","","18","0","","","1","","","19207.2","2433","1646","0","","35","","","1019","-1","","100","","","","0","","","0","","0","","","1658","","","","3","","0","0","1646","0","","","0","74","27","181","0","0","0","154","0","","","2","0","0","52","0","","14","0","","","","8","153","0","","100","","0","","0","2433","","","","100","-1","-1","-1","","https://mosaic02.ztat.net/nvg/z-header-fragment/25fd52885e1ad41bf948-header.js","1","74922","","","1658","","","","","4374","","1356","0","x86_64 x86_64","12527","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622629969.2993","1658.5","Linux 5.10.25-linuxkit","2032","90.0.4430.212","4730","Chrome","1658.5","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","41.3461538462","2433","cdn-185-199-108-153.github.com","aram-yesildeniz.github.io","1503","1581","1990","1995","1946","1963","2048","2059","2070","2077","2208","2223","2318","2326","3623","2326","3700","3700","1700","2244","3600","3600","3600","3600","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","7","38","38","38","39","15","39","1658","1658","1658","2703","1658","1644","1645","1645","1658","2432","2433","2437","","1658","3603","1658","0.0132126425","0.0132126425","","","90","6816","6317","","282","1","1","16505","69565","0","0","0","0","0","210602_RE_W","0","0","0","74354","5","290084","7632","1","53466","35","1","35","0","0","0","0","0","0","0","0","0","922","9","922","210602_RE_W","","","","","","","","","","","","","","",
"15","0","0","23","0","79419","0","0","0","0","794.3050000001","5","1","0","0","44","0","5","0","https://aram-yesildeniz.github.io/","0","0","2665","205","99","0","2","0","0","0","BA2E6FAA9B2AA9F8A3793BE2CD0C5BF9","10095","3245644","129536","75","3","0","16","-1","0","0","167","0","0","1028","0","1","0","0","1","101","0","4","-1","-1","1","0","0","1556","0","0","0","0","0","2665","70","3","13","0","75","0","0","0","1","0","0","0BA6B1487AE2716E60A38A47626D68C0","2665","1557","0","0","1980699","0","0","1653","-1","0","83","0","0","2","1","0","0","1","0","0","1","0","794","2","0","0","62","0","0","0","1557","0","0","1","0","73","82","317","352614","0","0","250","0","0","","1","1","13869","63","0","0","15","0","Fastly","2","0","48","109","1","0","100","","0","0","1226472","2665","0","0","0","100","-1","0","-1","0","https://aram-yesildeniz.github.io/","1","2776050","0","0","1548","0","0","0","0","7037","0","222","1","x86_64 x86_64","20525","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622629984.1968","794.3050000001","Linux 5.10.25-linuxkit","2032","90.0.4430.212","11009","Chrome","794.3050000001","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","63.4216589862","2664","cdn-185-199-108-153.github.com","aram-yesildeniz.github.io","1950","2013","2310","2312","2388","2409","2581","2583","2468","2470","2491","2516","2566","2573","4558","2583","7800","7800","800","5179","7800","7800","7800","7800","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","12","237","237","238","239","317","239","794","794","794","2916","1027","1555","1556","1556","1547","2664","2664","2664","","1884","6268","1884","0.0151323403","0.0151323403","","","164","10136","7047","","756","1","1","328739","1136328","0","0","0","0","0","210602_74_X","190620","6","975235","837580","24","3900310","58243","8","314135","2067550","16","2339306","0","0","0","48744","3","48744","0","0","0","27821","17","221824","210602_74_X","0","","","","","","","","","","","","","",
"","0","0","21","","14662","","0","","","553.6","","","0","","31","","","0","https://aram-yesildeniz.github.io/","0","6","1473","276","-1","","0","","1","","FDB320DC3A50B826FBF7941CF2E8B05D","5714","83205","33169","18","","","6","-1","","","72","","","789","","1","","0","","72","","2","-1","-1","","","","957","0","","","","0","1480","-1","3","15","","18","0","","","1","","","19926.2","1473","957","0","","35","","","1054","-1","","100","","","","0","","","3","","0","","","554","","","","3","","0","1","957","0","","","0","57","28","171","0","0","0","157","0","","","2","0","0","56","0","","12","0","","","","7","127","0","","100","","0","","0","1473","","","","100","-1","-1","-1","","https://mosaic02.ztat.net/nvg/z-header-fragment/25fd52885e1ad41bf948-header.js","0","74791","","","554","","","","","3633","","314","0","x86_64 x86_64","11387","docker-desktop","90.0.4430.212","https://aram-yesildeniz.github.io","https://aram-yesildeniz.github.io/","1622630007.3066","553.6","Linux 5.10.25-linuxkit","2032","90.0.4430.212","4320","Chrome","553.6","","Step_1","Linux 5.10.25-linuxkit","dns1.p05.nsone.net","45.046923879","1473","cdn-185-199-108-153.github.com","aram-yesildeniz.github.io","658","774","1154","1163","1278","1290","1352","1355","1326","1329","1309","1319","1406","1413","2821","1413","2800","2800","600","1362","2800","2800","2800","2800","image","IMG","https://mosaic03.ztat.net/tdz/landing/usp_august_2020_v4/d_assortment.jpg","0","14","48","48","51","52","24","52","553","553","553","2039","789","956","956","956","553","1472","1473","1479","","789","2803","789","0.0136506749","0.0084298195","","","96","5804","5633","","378","1","1","15408","64530","0","0","0","0","0","210602_74_X","0","0","0","74354","5","290084","7632","1","53466","35","1","35","0","0","0","0","0","0","0","0","0","922","9","922","210602_74_X","","","","","","","","","","","","","","",
